transaction_id,customer_id,product_id,quantity,amount_paise,currency,status,method,attempt_count,created_at,updated_at,refunded_at
txn_000384,cust_0148,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-06-21T20:21:11+05:30,2026-06-21T20:21:11+05:30,
txn_000385,cust_0148,prod_015,2,39800,INR,CAPTURED,card,1,2026-07-21T17:28:14+05:30,2026-07-21T17:28:14+05:30,
txn_000386,cust_0149,prod_001,1,49900,INR,CAPTURED,netbanking,1,2026-04-27T14:16:47+05:30,2026-04-27T14:16:47+05:30,
txn_000387,cust_0149,prod_016,1,14900,INR,CAPTURED,netbanking,1,2026-07-19T17:11:44+05:30,2026-07-19T17:11:44+05:30,
txn_000388,cust_0150,prod_002,3,449700,INR,CAPTURED,wallet,1,2026-03-30T20:34:25+05:30,2026-03-30T20:34:25+05:30,
txn_000389,cust_0152,prod_002,1,149900,INR,CAPTURED,upi,1,2026-03-11T09:53:42+05:30,2026-03-11T09:53:42+05:30,
txn_000390,cust_0152,prod_014,1,899900,INR,CAPTURED,wallet,1,2026-08-05T09:42:28+05:30,2026-08-05T09:42:28+05:30,
txn_000391,cust_0154,prod_010,1,799900,INR,CAPTURED,upi,1,2026-05-12T13:54:38+05:30,2026-05-12T13:54:38+05:30,
txn_000392,cust_0154,prod_006,1,8999900,INR,CAPTURED,netbanking,1,2026-08-08T11:29:30+05:30,2026-08-08T11:29:30+05:30,
txn_000393,cust_0154,prod_010,1,799900,INR,CAPTURED,upi,1,2026-03-07T11:33:27+05:30,2026-03-07T11:33:27+05:30,
txn_000394,cust_0154,prod_003,1,399900,INR,CAPTURED,upi,1,2026-04-23T11:58:38+05:30,2026-04-23T11:58:38+05:30,
txn_000395,cust_0154,prod_018,1,1199900,INR,CAPTURED,netbanking,1,2026-03-17T16:49:22+05:30,2026-03-17T16:49:22+05:30,
txn_000396,cust_0154,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-04-25T12:24:51+05:30,2026-04-25T12:24:51+05:30,
txn_000397,cust_0154,prod_011,1,2499900,INR,CAPTURED,wallet,1,2026-05-29T14:03:16+05:30,2026-05-29T14:03:16+05:30,
txn_000398,cust_0154,prod_013,1,299900,INR,CAPTURED,card,1,2026-05-04T20:18:04+05:30,2026-05-04T20:18:04+05:30,
txn_000399,cust_0155,prod_008,1,129900,INR,CAPTURED,netbanking,1,2026-04-01T19:59:25+05:30,2026-04-01T19:59:25+05:30,
txn_000400,cust_0155,prod_001,1,49900,INR,CAPTURED,netbanking,1,2026-06-09T16:07:26+05:30,2026-06-09T16:07:26+05:30,
txn_000401,cust_0155,prod_018,1,1199900,INR,CAPTURED,wallet,1,2026-04-17T16:47:24+05:30,2026-04-17T16:47:24+05:30,
txn_000402,cust_0155,prod_017,1,449900,INR,CAPTURED,netbanking,1,2026-05-20T18:02:47+05:30,2026-05-20T18:02:47+05:30,
txn_000403,cust_0156,prod_001,1,49900,INR,CAPTURED,upi,1,2026-03-24T19:22:51+05:30,2026-03-24T19:22:51+05:30,
txn_000404,cust_0157,prod_008,3,389700,INR,CAPTURED,upi,1,2026-07-31T14:48:53+05:30,2026-07-31T14:48:53+05:30,
txn_000405,cust_0157,prod_001,3,149700,INR,CAPTURED,card,1,2026-06-20T16:52:23+05:30,2026-06-20T16:52:23+05:30,
txn_000406,cust_0158,prod_018,1,1199900,INR,CAPTURED,card,1,2026-07-09T17:56:56+05:30,2026-07-09T17:56:56+05:30,
txn_000407,cust_0158,prod_007,3,239700,INR,CAPTURED,upi,1,2026-05-14T09:06:39+05:30,2026-05-14T09:06:39+05:30,
txn_000408,cust_0158,prod_008,1,129900,INR,CAPTURED,card,1,2026-06-10T08:34:19+05:30,2026-06-10T08:34:19+05:30,
txn_000409,cust_0158,prod_003,1,399900,INR,CAPTURED,card,1,2026-04-20T14:23:09+05:30,2026-04-20T14:23:09+05:30,
txn_000410,cust_0158,prod_001,1,49900,INR,CAPTURED,netbanking,1,2026-06-13T09:56:16+05:30,2026-06-13T09:56:16+05:30,
txn_000411,cust_0159,prod_003,1,399900,INR,CAPTURED,upi,1,2026-06-25T17:53:01+05:30,2026-06-25T17:53:01+05:30,
txn_000412,cust_0159,prod_009,2,499800,INR,CAPTURED,card,1,2026-04-17T14:00:16+05:30,2026-04-17T14:00:16+05:30,
txn_000413,cust_0159,prod_017,1,449900,INR,CAPTURED,card,1,2026-07-10T09:31:31+05:30,2026-07-10T09:31:31+05:30,
txn_000414,cust_0159,prod_010,1,799900,INR,CAPTURED,wallet,1,2026-08-20T14:32:17+05:30,2026-08-20T14:32:17+05:30,
txn_000415,cust_0159,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-03-24T20:05:48+05:30,2026-03-24T20:05:48+05:30,
txn_000416,cust_0159,prod_017,1,449900,INR,CAPTURED,wallet,1,2026-05-06T20:23:15+05:30,2026-05-06T20:23:15+05:30,
txn_000417,cust_0160,prod_005,1,3999900,INR,CAPTURED,upi,1,2026-06-19T21:05:06+05:30,2026-06-19T21:05:06+05:30,
txn_000418,cust_0160,prod_003,1,399900,INR,CAPTURED,wallet,1,2026-07-06T13:18:58+05:30,2026-07-06T13:18:58+05:30,
txn_000419,cust_0160,prod_018,1,1199900,INR,CAPTURED,netbanking,1,2026-06-20T18:02:58+05:30,2026-06-20T18:02:58+05:30,
txn_000420,cust_0160,prod_017,1,449900,INR,CAPTURED,wallet,1,2026-06-14T09:44:31+05:30,2026-06-14T09:44:31+05:30,
txn_000421,cust_0160,prod_013,1,299900,INR,CAPTURED,netbanking,1,2026-05-04T18:01:19+05:30,2026-05-04T18:01:19+05:30,
txn_000422,cust_0160,prod_011,2,4999800,INR,CAPTURED,netbanking,1,2026-07-10T11:04:30+05:30,2026-07-10T11:04:30+05:30,
txn_000423,cust_0160,prod_004,1,1499900,INR,CAPTURED,upi,1,2026-08-17T12:44:14+05:30,2026-08-17T12:44:14+05:30,
txn_000424,cust_0160,prod_014,1,899900,INR,CAPTURED,upi,1,2026-06-26T11:15:47+05:30,2026-06-26T11:15:47+05:30,
txn_000425,cust_0161,prod_004,1,1499900,INR,CAPTURED,card,1,2026-04-05T22:48:09+05:30,2026-04-05T22:48:09+05:30,
txn_000426,cust_0161,prod_002,1,149900,INR,CAPTURED,netbanking,1,2026-05-24T10:42:08+05:30,2026-05-24T10:42:08+05:30,
txn_000427,cust_0161,prod_003,1,399900,INR,CAPTURED,upi,1,2026-08-25T09:38:58+05:30,2026-08-25T09:38:58+05:30,
txn_000428,cust_0161,prod_012,1,6499900,INR,CAPTURED,upi,1,2026-08-03T18:23:06+05:30,2026-08-03T18:23:06+05:30,
txn_000429,cust_0161,prod_017,1,449900,INR,CAPTURED,upi,1,2026-04-28T19:28:39+05:30,2026-04-28T19:28:39+05:30,
txn_000430,cust_0161,prod_002,1,149900,INR,CAPTURED,wallet,1,2026-03-13T23:02:30+05:30,2026-03-13T23:02:30+05:30,
txn_000431,cust_0161,prod_010,1,799900,INR,CAPTURED,card,1,2026-05-02T14:15:33+05:30,2026-05-02T14:15:33+05:30,
txn_000432,cust_0161,prod_003,3,1199700,INR,CAPTURED,upi,1,2026-04-25T19:36:25+05:30,2026-04-25T19:36:25+05:30,
txn_000433,cust_0162,prod_007,1,79900,INR,CAPTURED,card,1,2026-07-05T12:04:30+05:30,2026-07-05T12:04:30+05:30,
txn_000434,cust_0163,prod_004,3,4499700,INR,CAPTURED,upi,1,2026-03-27T17:33:11+05:30,2026-03-27T17:33:11+05:30,
txn_000435,cust_0163,prod_007,1,79900,INR,CAPTURED,card,1,2026-04-20T14:12:52+05:30,2026-04-20T14:12:52+05:30,
txn_000436,cust_0163,prod_014,1,899900,INR,CAPTURED,card,1,2026-06-30T19:04:57+05:30,2026-06-30T19:04:57+05:30,
txn_000437,cust_0164,prod_003,1,399900,INR,CAPTURED,netbanking,1,2026-08-19T21:40:52+05:30,2026-08-19T21:40:52+05:30,
txn_000438,cust_0164,prod_018,1,1199900,INR,CAPTURED,card,1,2026-03-08T12:49:34+05:30,2026-03-08T12:49:34+05:30,
txn_000439,cust_0164,prod_002,1,149900,INR,CAPTURED,netbanking,1,2026-07-08T14:44:38+05:30,2026-07-08T14:44:38+05:30,
txn_000440,cust_0164,prod_007,1,79900,INR,CAPTURED,netbanking,1,2026-04-30T16:18:15+05:30,2026-04-30T16:18:15+05:30,
txn_000441,cust_0164,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-07-14T11:05:27+05:30,2026-07-14T11:05:27+05:30,
txn_000442,cust_0165,prod_003,1,399900,INR,CAPTURED,card,1,2026-06-06T20:58:00+05:30,2026-06-06T20:58:00+05:30,
txn_000443,cust_0165,prod_009,1,249900,INR,CAPTURED,wallet,1,2026-03-11T16:22:47+05:30,2026-03-11T16:22:47+05:30,
txn_000444,cust_0166,prod_003,1,399900,INR,CAPTURED,upi,1,2026-08-24T12:58:38+05:30,2026-08-24T12:58:38+05:30,
txn_000445,cust_0167,prod_016,1,14900,INR,CAPTURED,netbanking,1,2026-03-20T12:23:40+05:30,2026-03-20T12:23:40+05:30,
txn_000446,cust_0167,prod_016,1,14900,INR,CAPTURED,card,1,2026-05-29T09:05:51+05:30,2026-05-29T09:05:51+05:30,
txn_000447,cust_0168,prod_003,1,399900,INR,CAPTURED,netbanking,1,2026-05-22T19:49:03+05:30,2026-05-22T19:49:03+05:30,
txn_000448,cust_0168,prod_017,1,449900,INR,CAPTURED,card,1,2026-08-29T15:57:02+05:30,2026-08-29T15:57:02+05:30,
txn_000449,cust_0168,prod_010,1,799900,INR,CAPTURED,upi,1,2026-05-05T17:00:17+05:30,2026-05-05T17:00:17+05:30,
txn_000450,cust_0168,prod_010,1,799900,INR,CAPTURED,netbanking,1,2026-06-08T17:43:35+05:30,2026-06-08T17:43:35+05:30,
txn_000451,cust_0168,prod_004,1,1499900,INR,CAPTURED,card,1,2026-03-10T12:33:35+05:30,2026-03-10T12:33:35+05:30,
txn_000452,cust_0168,prod_012,1,6499900,INR,CAPTURED,upi,1,2026-07-13T13:57:18+05:30,2026-07-13T13:57:18+05:30,
txn_000453,cust_0169,prod_002,1,149900,INR,CAPTURED,wallet,1,2026-06-14T12:28:56+05:30,2026-06-14T12:28:56+05:30,
txn_000454,cust_0169,prod_006,1,8999900,INR,CAPTURED,upi,1,2026-03-24T11:04:38+05:30,2026-03-24T11:04:38+05:30,
txn_000455,cust_0169,prod_011,1,2499900,INR,CAPTURED,netbanking,1,2026-03-30T09:11:57+05:30,2026-03-30T09:11:57+05:30,
txn_000456,cust_0169,prod_004,1,1499900,INR,CAPTURED,netbanking,1,2026-07-10T15:03:05+05:30,2026-07-10T15:03:05+05:30,
txn_000457,cust_0169,prod_010,2,1599800,INR,CAPTURED,wallet,1,2026-08-22T14:25:44+05:30,2026-08-22T14:25:44+05:30,
txn_000458,cust_0169,prod_006,1,8999900,INR,CAPTURED,wallet,1,2026-04-08T15:03:19+05:30,2026-04-08T15:03:19+05:30,
txn_000459,cust_0169,prod_009,1,249900,INR,CAPTURED,upi,1,2026-08-31T14:43:34+05:30,2026-08-31T14:43:34+05:30,
txn_000460,cust_0170,prod_007,1,79900,INR,CAPTURED,wallet,1,2026-06-13T07:14:16+05:30,2026-06-13T07:14:16+05:30,
txn_000461,cust_0170,prod_009,1,249900,INR,CAPTURED,upi,1,2026-03-03T10:09:44+05:30,2026-03-03T10:09:44+05:30,
txn_000462,cust_0170,prod_018,1,1199900,INR,CAPTURED,netbanking,1,2026-07-22T20:38:22+05:30,2026-07-22T20:38:22+05:30,
txn_000463,cust_0170,prod_009,1,249900,INR,CAPTURED,card,1,2026-09-01T08:34:26+05:30,2026-09-01T08:34:26+05:30,
txn_000464,cust_0170,prod_001,1,49900,INR,CAPTURED,netbanking,1,2026-05-07T16:01:15+05:30,2026-05-07T16:01:15+05:30,
txn_000465,cust_0171,prod_015,1,19900,INR,CAPTURED,wallet,1,2026-03-15T18:39:42+05:30,2026-03-15T18:39:42+05:30,
txn_000466,cust_0172,prod_001,1,49900,INR,CAPTURED,upi,1,2026-06-13T21:51:25+05:30,2026-06-13T21:51:25+05:30,
txn_000467,cust_0172,prod_014,1,899900,INR,CAPTURED,card,1,2026-06-01T20:00:47+05:30,2026-06-01T20:00:47+05:30,
txn_000468,cust_0172,prod_014,1,899900,INR,CAPTURED,netbanking,1,2026-08-28T13:18:02+05:30,2026-08-28T13:18:02+05:30,
txn_000469,cust_0172,prod_010,1,799900,INR,CAPTURED,netbanking,1,2026-05-01T13:12:13+05:30,2026-05-01T13:12:13+05:30,
txn_000470,cust_0172,prod_007,1,79900,INR,CAPTURED,card,1,2026-06-03T10:24:21+05:30,2026-06-03T10:24:21+05:30,
txn_000471,cust_0173,prod_014,2,1799800,INR,CAPTURED,upi,1,2026-05-31T10:20:00+05:30,2026-05-31T10:20:00+05:30,
txn_000472,cust_0173,prod_007,1,79900,INR,CAPTURED,upi,1,2026-05-25T11:54:53+05:30,2026-05-25T11:54:53+05:30,
txn_000473,cust_0174,prod_002,1,149900,INR,CAPTURED,netbanking,1,2026-04-24T12:20:03+05:30,2026-04-24T12:20:03+05:30,
txn_000474,cust_0177,prod_007,1,79900,INR,CAPTURED,upi,1,2026-03-17T15:00:22+05:30,2026-03-17T15:00:22+05:30,
txn_000475,cust_0179,prod_015,1,19900,INR,CAPTURED,netbanking,1,2026-05-12T16:37:29+05:30,2026-05-12T16:37:29+05:30,
txn_000476,cust_0179,prod_003,1,399900,INR,CAPTURED,netbanking,1,2026-07-07T19:40:01+05:30,2026-07-07T19:40:01+05:30,
txn_000477,cust_0180,prod_010,1,799900,INR,CAPTURED,upi,1,2026-06-14T16:37:07+05:30,2026-06-14T16:37:07+05:30,
txn_000478,cust_0180,prod_014,1,899900,INR,CAPTURED,upi,1,2026-08-09T14:01:42+05:30,2026-08-09T14:01:42+05:30,
txn_000479,cust_0180,prod_003,3,1199700,INR,CAPTURED,upi,1,2026-03-17T20:12:07+05:30,2026-03-17T20:12:07+05:30,
txn_000480,cust_0180,prod_001,1,49900,INR,CAPTURED,wallet,1,2026-05-14T18:32:35+05:30,2026-05-14T18:32:35+05:30,
txn_000481,cust_0181,prod_017,1,449900,INR,CAPTURED,upi,1,2026-04-08T14:29:37+05:30,2026-04-08T14:29:37+05:30,
txn_000482,cust_0181,prod_002,1,149900,INR,CAPTURED,upi,1,2026-04-18T11:37:34+05:30,2026-04-18T11:37:34+05:30,
txn_000483,cust_0181,prod_017,1,449900,INR,CAPTURED,upi,1,2026-03-26T07:34:41+05:30,2026-03-26T07:34:41+05:30,
txn_000484,cust_0181,prod_002,1,149900,INR,CAPTURED,upi,1,2026-03-09T15:09:41+05:30,2026-03-09T15:09:41+05:30,
txn_000485,cust_0182,prod_015,1,19900,INR,CAPTURED,netbanking,1,2026-04-24T11:09:00+05:30,2026-04-24T11:09:00+05:30,
txn_000486,cust_0182,prod_001,1,49900,INR,CAPTURED,card,1,2026-06-12T08:02:02+05:30,2026-06-12T08:02:02+05:30,
txn_000487,cust_0183,prod_008,1,129900,INR,CAPTURED,upi,1,2026-06-27T21:06:14+05:30,2026-06-27T21:06:14+05:30,
txn_000488,cust_0183,prod_017,1,449900,INR,CAPTURED,card,1,2026-03-11T09:23:32+05:30,2026-03-11T09:23:32+05:30,
txn_000489,cust_0183,prod_010,1,799900,INR,CAPTURED,upi,1,2026-07-03T06:25:07+05:30,2026-07-03T06:25:07+05:30,
txn_000490,cust_0184,prod_008,1,129900,INR,CAPTURED,upi,1,2026-08-27T21:44:04+05:30,2026-08-27T21:44:04+05:30,
txn_000491,cust_0187,prod_013,1,299900,INR,CAPTURED,card,1,2026-04-09T16:27:39+05:30,2026-04-09T16:27:39+05:30,
txn_000492,cust_0187,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-08-07T13:02:45+05:30,2026-08-07T13:02:45+05:30,
txn_000493,cust_0188,prod_013,2,599800,INR,CAPTURED,card,1,2026-06-22T20:47:23+05:30,2026-06-22T20:47:23+05:30,
txn_000494,cust_0188,prod_004,1,1499900,INR,CAPTURED,wallet,1,2026-06-17T08:51:15+05:30,2026-06-17T08:51:15+05:30,
txn_000495,cust_0188,prod_009,1,249900,INR,CAPTURED,wallet,1,2026-07-04T09:35:26+05:30,2026-07-04T09:35:26+05:30,
txn_000496,cust_0189,prod_013,1,299900,INR,CAPTURED,netbanking,1,2026-06-15T20:25:38+05:30,2026-06-15T20:25:38+05:30,
txn_000497,cust_0190,prod_003,1,399900,INR,CAPTURED,upi,1,2026-04-08T16:09:24+05:30,2026-04-08T16:09:24+05:30,
txn_000498,cust_0192,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-07-05T17:26:20+05:30,2026-07-05T17:26:20+05:30,
txn_000499,cust_0192,prod_015,1,19900,INR,CAPTURED,upi,1,2026-06-01T18:06:30+05:30,2026-06-01T18:06:30+05:30,
txn_000500,cust_0193,prod_014,1,899900,INR,CAPTURED,wallet,1,2026-08-10T12:23:05+05:30,2026-08-10T12:23:05+05:30,
txn_000501,cust_0193,prod_013,1,299900,INR,CAPTURED,card,1,2026-08-28T21:00:59+05:30,2026-08-28T21:00:59+05:30,
txn_000502,cust_0193,prod_017,1,449900,INR,CAPTURED,upi,1,2026-07-08T20:17:31+05:30,2026-07-08T20:17:31+05:30,
txn_000503,cust_0193,prod_014,1,899900,INR,CAPTURED,wallet,1,2026-07-31T05:15:54+05:30,2026-07-31T05:15:54+05:30,
txn_000504,cust_0193,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-06-23T10:22:39+05:30,2026-06-23T10:22:39+05:30,
txn_000505,cust_0194,prod_002,1,149900,INR,CAPTURED,netbanking,1,2026-03-14T18:29:29+05:30,2026-03-14T18:29:29+05:30,
txn_000506,cust_0194,prod_001,1,49900,INR,REFUNDED,card,1,2026-05-29T20:58:46+05:30,2026-05-29T20:58:46+05:30,2026-06-10T20:58:46+05:30
txn_000507,cust_0194,prod_001,1,49900,INR,CAPTURED,upi,1,2026-05-13T09:03:13+05:30,2026-05-13T09:03:13+05:30,
txn_000508,cust_0194,prod_010,1,799900,INR,CAPTURED,card,1,2026-05-29T09:26:54+05:30,2026-05-29T09:26:54+05:30,
txn_000509,cust_0194,prod_013,2,599800,INR,CAPTURED,card,1,2026-03-23T18:26:28+05:30,2026-03-23T18:26:28+05:30,
txn_000510,cust_0195,prod_010,1,799900,INR,CAPTURED,netbanking,1,2026-07-29T15:50:44+05:30,2026-07-29T15:50:44+05:30,
txn_000511,cust_0195,prod_009,1,249900,INR,CAPTURED,wallet,1,2026-07-16T22:36:16+05:30,2026-07-16T22:36:16+05:30,
txn_000512,cust_0195,prod_011,1,2499900,INR,CAPTURED,wallet,1,2026-07-23T12:45:25+05:30,2026-07-23T12:45:25+05:30,
txn_000513,cust_0195,prod_012,3,19499700,INR,CAPTURED,upi,1,2026-04-21T19:28:02+05:30,2026-04-21T19:28:02+05:30,
txn_000514,cust_0196,prod_003,1,399900,INR,CAPTURED,card,1,2026-08-18T12:58:16+05:30,2026-08-18T12:58:16+05:30,
txn_000515,cust_0196,prod_010,1,799900,INR,CAPTURED,upi,1,2026-05-16T20:54:26+05:30,2026-05-16T20:54:26+05:30,
txn_000516,cust_0196,prod_001,3,149700,INR,CAPTURED,upi,1,2026-06-24T10:44:24+05:30,2026-06-24T10:44:24+05:30,
txn_000517,cust_0196,prod_014,1,899900,INR,CAPTURED,upi,1,2026-06-01T15:09:56+05:30,2026-06-01T15:09:56+05:30,
txn_000518,cust_0196,prod_014,1,899900,INR,CAPTURED,upi,1,2026-06-26T11:05:57+05:30,2026-06-26T11:05:57+05:30,
txn_000519,cust_0197,prod_013,3,899700,INR,CAPTURED,wallet,1,2026-03-11T14:55:35+05:30,2026-03-11T14:55:35+05:30,
txn_000520,cust_0197,prod_001,2,99800,INR,CAPTURED,wallet,1,2026-03-02T13:23:03+05:30,2026-03-02T13:23:03+05:30,
txn_000521,cust_0198,prod_008,1,129900,INR,CAPTURED,netbanking,1,2026-05-26T10:25:23+05:30,2026-05-26T10:25:23+05:30,
txn_000522,cust_0198,prod_003,1,399900,INR,CAPTURED,netbanking,1,2026-05-18T19:02:47+05:30,2026-05-18T19:02:47+05:30,
txn_000523,cust_0199,prod_003,1,399900,INR,CAPTURED,upi,1,2026-08-05T17:22:16+05:30,2026-08-05T17:22:16+05:30,
txn_000524,cust_0199,prod_001,1,49900,INR,CAPTURED,card,1,2026-03-10T13:03:56+05:30,2026-03-10T13:03:56+05:30,
txn_000525,cust_0199,prod_010,1,799900,INR,CAPTURED,upi,1,2026-03-25T10:21:09+05:30,2026-03-25T10:21:09+05:30,
txn_000526,cust_0199,prod_004,1,1499900,INR,CAPTURED,wallet,1,2026-06-18T20:35:05+05:30,2026-06-18T20:35:05+05:30,
txn_000527,cust_0199,prod_001,1,49900,INR,CAPTURED,netbanking,1,2026-07-31T15:48:37+05:30,2026-07-31T15:48:37+05:30,
txn_000528,cust_0200,prod_001,1,49900,INR,CAPTURED,wallet,1,2026-04-15T21:49:43+05:30,2026-04-15T21:49:43+05:30,
txn_000529,cust_0200,prod_016,3,44700,INR,CAPTURED,upi,1,2026-06-01T14:06:38+05:30,2026-06-01T14:06:38+05:30,
txn_000530,cust_0201,prod_007,1,79900,INR,CAPTURED,upi,1,2026-03-22T11:07:57+05:30,2026-03-22T11:07:57+05:30,
txn_000531,cust_0201,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-05-26T11:56:43+05:30,2026-05-26T11:56:43+05:30,
txn_000532,cust_0201,prod_014,2,1799800,INR,CAPTURED,upi,1,2026-07-31T18:17:31+05:30,2026-07-31T18:17:31+05:30,
txn_000533,cust_0202,prod_008,1,129900,INR,CAPTURED,upi,1,2026-06-29T12:42:21+05:30,2026-06-29T12:42:21+05:30,
txn_000534,cust_0203,prod_013,1,299900,INR,CAPTURED,netbanking,1,2026-03-23T19:27:16+05:30,2026-03-23T19:27:16+05:30,
txn_000535,cust_0203,prod_008,1,129900,INR,CAPTURED,wallet,1,2026-06-03T08:42:52+05:30,2026-06-03T08:42:52+05:30,
txn_000536,cust_0204,prod_005,1,3999900,INR,CAPTURED,wallet,1,2026-08-05T15:17:29+05:30,2026-08-05T15:17:29+05:30,
txn_000537,cust_0204,prod_005,1,3999900,INR,CAPTURED,wallet,1,2026-05-15T14:05:29+05:30,2026-05-15T14:05:29+05:30,
txn_000538,cust_0204,prod_014,1,899900,INR,CAPTURED,wallet,1,2026-05-28T11:25:37+05:30,2026-05-28T11:25:37+05:30,
txn_000539,cust_0204,prod_018,1,1199900,INR,CAPTURED,wallet,1,2026-03-07T18:43:28+05:30,2026-03-07T18:43:28+05:30,
txn_000540,cust_0204,prod_013,1,299900,INR,CAPTURED,card,1,2026-03-26T18:55:07+05:30,2026-03-26T18:55:07+05:30,
txn_000541,cust_0204,prod_013,1,299900,INR,CAPTURED,wallet,1,2026-08-02T13:15:09+05:30,2026-08-02T13:15:09+05:30,
txn_000542,cust_0204,prod_006,1,8999900,INR,CAPTURED,card,1,2026-05-21T21:32:34+05:30,2026-05-21T21:32:34+05:30,
txn_000543,cust_0204,prod_011,1,2499900,INR,CAPTURED,netbanking,1,2026-08-28T09:48:47+05:30,2026-08-28T09:48:47+05:30,
txn_000544,cust_0206,prod_001,3,149700,INR,CAPTURED,card,1,2026-07-24T16:42:18+05:30,2026-07-24T16:42:18+05:30,
txn_000545,cust_0206,prod_013,1,299900,INR,CAPTURED,upi,1,2026-08-04T20:13:50+05:30,2026-08-04T20:13:50+05:30,
txn_000546,cust_0206,prod_018,2,2399800,INR,CAPTURED,card,1,2026-04-03T21:09:42+05:30,2026-04-03T21:09:42+05:30,
txn_000547,cust_0206,prod_008,2,259800,INR,CAPTURED,wallet,1,2026-04-02T17:11:27+05:30,2026-04-02T17:11:27+05:30,
txn_000548,cust_0208,prod_003,1,399900,INR,CAPTURED,netbanking,1,2026-05-18T17:15:53+05:30,2026-05-18T17:15:53+05:30,
txn_000549,cust_0209,prod_009,3,749700,INR,CAPTURED,card,1,2026-03-19T23:41:07+05:30,2026-03-19T23:41:07+05:30,
txn_000550,cust_0210,prod_017,2,899800,INR,CAPTURED,upi,1,2026-06-17T11:44:38+05:30,2026-06-17T11:44:38+05:30,
txn_000551,cust_0210,prod_002,1,149900,INR,CAPTURED,netbanking,1,2026-08-01T19:43:11+05:30,2026-08-01T19:43:11+05:30,
txn_000552,cust_0210,prod_011,1,2499900,INR,CAPTURED,card,1,2026-08-06T17:22:52+05:30,2026-08-06T17:22:52+05:30,
txn_000553,cust_0210,prod_003,1,399900,INR,CAPTURED,netbanking,1,2026-06-24T14:29:12+05:30,2026-06-24T14:29:12+05:30,
txn_000554,cust_0210,prod_010,1,799900,INR,CAPTURED,netbanking,1,2026-08-21T09:26:28+05:30,2026-08-21T09:26:28+05:30,
txn_000555,cust_0211,prod_003,1,399900,INR,CAPTURED,wallet,1,2026-04-26T03:40:04+05:30,2026-04-26T03:40:04+05:30,
txn_000556,cust_0211,prod_008,1,129900,INR,CAPTURED,wallet,1,2026-03-05T18:07:23+05:30,2026-03-05T18:07:23+05:30,
txn_000557,cust_0214,prod_009,1,249900,INR,CAPTURED,netbanking,1,2026-08-05T03:40:08+05:30,2026-08-05T03:40:08+05:30,
txn_000558,cust_0214,prod_003,1,399900,INR,CAPTURED,card,1,2026-06-25T07:05:40+05:30,2026-06-25T07:05:40+05:30,
txn_000559,cust_0214,prod_001,1,49900,INR,CAPTURED,wallet,1,2026-07-31T16:48:36+05:30,2026-07-31T16:48:36+05:30,
txn_000560,cust_0215,prod_002,1,149900,INR,CAPTURED,wallet,1,2026-08-15T16:19:09+05:30,2026-08-15T16:19:09+05:30,
txn_000561,cust_0215,prod_018,3,3599700,INR,CAPTURED,netbanking,1,2026-03-27T12:23:46+05:30,2026-03-27T12:23:46+05:30,
txn_000562,cust_0216,prod_002,1,149900,INR,CAPTURED,netbanking,1,2026-06-13T20:33:24+05:30,2026-06-13T20:33:24+05:30,
txn_000563,cust_0217,prod_009,1,249900,INR,CAPTURED,wallet,1,2026-08-05T15:41:09+05:30,2026-08-05T15:41:09+05:30,
txn_000564,cust_0217,prod_001,3,149700,INR,CAPTURED,card,1,2026-08-19T19:28:38+05:30,2026-08-19T19:28:38+05:30,
txn_000565,cust_0217,prod_013,1,299900,INR,CAPTURED,upi,1,2026-04-27T17:49:40+05:30,2026-04-27T17:49:40+05:30,
txn_000566,cust_0217,prod_002,3,449700,INR,CAPTURED,netbanking,1,2026-08-05T09:07:18+05:30,2026-08-05T09:07:18+05:30,
txn_000567,cust_0218,prod_001,1,49900,INR,CAPTURED,upi,1,2026-07-22T06:01:00+05:30,2026-07-22T06:01:00+05:30,
txn_000568,cust_0219,prod_009,3,749700,INR,CAPTURED,upi,1,2026-03-19T12:19:56+05:30,2026-03-19T12:19:56+05:30,
txn_000569,cust_0219,prod_001,1,49900,INR,CAPTURED,netbanking,1,2026-08-04T12:03:37+05:30,2026-08-04T12:03:37+05:30,
txn_000570,cust_0221,prod_009,1,249900,INR,CAPTURED,upi,1,2026-03-09T13:29:48+05:30,2026-03-09T13:29:48+05:30,
txn_000571,cust_0221,prod_010,1,799900,INR,CAPTURED,upi,1,2026-09-01T22:48:22+05:30,2026-09-01T22:48:22+05:30,
txn_000572,cust_0224,prod_013,1,299900,INR,CAPTURED,netbanking,1,2026-08-26T19:34:19+05:30,2026-08-26T19:34:19+05:30,
txn_000573,cust_0226,prod_003,1,399900,INR,CAPTURED,card,1,2026-06-18T18:57:21+05:30,2026-06-18T18:57:21+05:30,
txn_000574,cust_0226,prod_002,1,149900,INR,CAPTURED,upi,1,2026-04-17T10:54:57+05:30,2026-04-17T10:54:57+05:30,
